id,category_id,technical_requirements,soft_skills,domain_knowledge,education_requirement,experience_level,project_experience
796,6,"gitlab, grafana, build, system, kubernetes, cloud, performance, monitoring, devops, logging, deployment, prometheus, ansible, continuous, terraform, docker, new, infrastructure","reliability, collaborative, proactive, system, learning, continuous learning",Unknown,PhD,Senior,"orchestration, monitoring, deployment, docker, infrastructure"
797,6,"python, high, cloud infrastructure, cloud, kubernetes, performance, aws, azure, google cloud, new, infrastructure","project, time, collaborative, customer, learning, communication",Unknown,Bachelor,Senior,infrastructure
798,6,"python, service, automation, build, google, cloud, security, aws, access, new","communication skills, critical thinking, customer, responsibility, learning, analytical",Unknown,Unknown,Unknown,automation
799,6,"jenkins, automation, grafana, kubernetes, monitoring, devops, prometheus, docker, git","teamwork, attention, feedback, problem solving, responsibility, time management, communication",Unknown,Unknown,Senior,"automation, docker, monitoring"
800,6,"log, automation, cloud, kubernetes, system, security, performance, aws, monitoring, devops, azure, infrastructure","technical, system, teamwork",root cause analysis,Unknown,Senior,"automation, monitoring, integration, infrastructure"
801,6,"python, monitor, automation, grafana, cloud, build, kubernetes, security, prometheus, monitoring, devops, deployment, bash, infrastructure as code, ansible, terraform, docker, infrastructure",Unknown,Unknown,Unknown,Unknown,"automation, monitor, monitoring, deployment, docker, infrastructure"
803,6,"python, infrastructure as code, github, iac, docker, kubernetes, system, aws, microservices, continuous, deployment, devops, logging, bash, azure, new, git, grafana, gitlab, cloud, version control, observability, monitoring, prometheus, terraform","reliability, project, teamwork, collaborative, feedback, system, customer, continuous, documentation",Unknown,Unknown,Senior,"orchestration, monitoring, deployment, docker, infrastructure"
805,6,"python, docker, infrastructure, shell script, cloud infrastructure, kubernetes, site reliability, aws, devops, new, git, ansible, high, gitlab, build, cloud, version control, release, monitoring, terraform","decision, reliability",Unknown,Unknown,Unknown,"docker, monitoring, integration, infrastructure"
806,6,"python, site, automation, build, system, git, infrastructure","project, time, collaborative, critical, system, problem solving, documentation, analytical, communication",versioning,Bachelor,Unknown,"infrastructure, automation"
813,6,"log, docker, infrastructure, high availability, kubernetes, system, devops, deployment, bash, new, automation, grafana, jenkins, gitlab, access management, build, version control, monitoring, containers, prometheus, scalability","reliability, system, critical, technical, troubleshooting, documentation",Unknown,Unknown,Senior,"automation, orchestration, deploy, monitoring, deployment, integration, docker, infrastructure"
814,6,"python, security, infrastructure as code, github, docker, system, kubernetes, aws, continuous, devops, deployment, azure, git, grafana, compliance, circleci, ansible, build, cloud, network, datadog, pipeline, monitoring, fault, prometheus, terraform","communication skills, continuous, system",Unknown,Unknown,Unknown,"orchestration, pipeline, deployment, monitoring, docker, infrastructure"
816,6,"security, new relic, iac, docker, infrastructure, elk, system, kubernetes, site reliability, deployment, logging, devops, new, automation, grafana, jenkins, build, pipeline, prometheus","communication skills, reliability, project, system, proactive, initiative, problem solving, responsibility, troubleshooting, documentation",Unknown,Unknown,Senior,"automation, deploy, pipeline, deployment, integration, docker, infrastructure"
819,6,"python, continuous deployment, security, performance, configuration, infrastructure as code, iac, docker, infrastructure, high availability, powershell, system, kubernetes, rollback, continuous, devops, bash, azure, git, compliance, ansible, jenkins, cloud, network, release, monitoring, continuous integration, terraform","task, continuous, system, reliability",Unknown,Unknown,Unknown,"monitoring, deployment, integration, docker, infrastructure"
822,6,"incident response, python, security, performance, infrastructure as code, iac, infrastructure, kubernetes, virtual, site reliability, aws, continuous, devops, bash, azure, new, compliance, ansible, cloud, terraform","incident response, postmortem, reliability, continuous, documentation, communication",Unknown,Unknown,Senior,"orchestration, infrastructure"
825,6,"performance, configuration management, docker, infrastructure, high availability, elk, kubernetes, system, microservices, continuous, devops, logging, azure, new, git, elk stack, automation, grafana, ansible, jenkins, build, cloud, version control, monitoring, continuous integration, prometheus, terraform","continuous, system",devops culture,Unknown,Unknown,"automation, orchestration, monitoring, integration, infrastructure automation, docker, infrastructure"
826,6,"python, server, shell, security, performance, configuration, infrastructure as code, iac, github, docker, infrastructure, monitor, system, kubernetes, aws, continuous, devops, logging, bash, azure, new, git, automation, bitbucket, jenkins, gitlab, cloud, version control, build, release, pipeline, monitoring, scalability","communication skills, reliability, system, customer, problem solving, troubleshooting, technical, continuous, analytical","root cause analysis, infrastructure provisioning",Unknown,Unknown,"monitor, automation, pipeline, monitoring, docker, infrastructure"
827,6,"python, new, automation, performance, scalability","reliability, time, technical, troubleshooting, learning, analytical, communication",Unknown,Unknown,Unknown,automation
828,6,"python, compliance, cloud, google, security, build, aws, monitoring, deployment, azure, google cloud","technical, learning, customer",Unknown,Unknown,Unknown,"deploy, monitoring, deployment"
830,6,"server, security, performance, configuration management, new relic, docker, infrastructure, elk, powershell, monitor, kubernetes, aws, continuous, devops, bash, deployment, access, logging, azure, new, git, automation, bitbucket, grafana, ansible, service, jenkins, build, cloud, release, monitoring, continuous integration, prometheus, release management","time, decision making, proactive, customer, responsibility, troubleshooting, technical, continuous, learning, continuous learning, documentation, communication",Unknown,Unknown,Unknown,"automation, monitor, orchestration, deploy, monitoring, deployment, integration, docker, infrastructure"
832,6,"server, shell, security, performance, build automation, github, docker, infrastructure, elk, kubernetes, system, continuous, devops, azure, deployment automation, new, git, automation, bitbucket, grafana, google cloud, ansible, high, service, jenkins, cloud, monitoring, prometheus, terraform","technical, continuous learning, system, project",versioning,Unknown,Senior,"automation, monitoring, deployment, docker, infrastructure"
834,6,"python, service, gitlab, grafana, compliance, kubernetes, version control, continuous, deployment, devops, monitoring, prometheus, docker, new, git, infrastructure","learning, communication skills, continuous",versioning,Unknown,Unknown,"orchestration, monitoring, deployment, docker, infrastructure"
835,6,"python, load, shell, configuration management, iac, docker, infrastructure, high availability, kubernetes, aws, microservices, continuous, devops, deployment, access, azure, new, git, elk stack, automation, grafana, splunk, ansible, jenkins, cloud, build, monitoring, continuous integration, prometheus, terraform","problem, feedback, customer, flexibility, learning, continuous, communication",Unknown,Unknown,Senior,"automation, monitoring, deployment, integration, infrastructure automation, docker"
837,6,"python, shell, security, performance, configuration, infrastructure as code, docker, infrastructure, kubernetes, system, aws, devops, logging, deployment, access, azure, new, git, automation, grafana, ansible, high, service, jenkins, cloud, monitoring, pipeline, prometheus, terraform","technical, troubleshooting, system, documentation",Unknown,Unknown,Senior,"gitops, automation, orchestration, deploy, monitoring, pipeline, deployment, infrastructure automation, docker, infrastructure"
838,6,"jenkins, automation, system, kubernetes, security, pipeline, devops, deployment, iac, docker, new, infrastructure","system, proactive, initiative, problem solving, troubleshooting",Unknown,Unknown,Unknown,"automation, pipeline, deployment, integration, docker, infrastructure"
839,6,"python, load, security, docker, infrastructure, cloud infrastructure, kubernetes, aws, continuous, devops, deployment, bash, logging, access, azure, new, elk stack, grafana, jenkins, gitlab, cloud, network, monitoring, continuous integration, prometheus","technical, continuous, attention, communication",devops culture,Unknown,Mid-Level,"orchestration, monitoring, deployment, integration, docker, infrastructure"
841,6,"python, load, server, security, performance, github, docker, infrastructure, elk, high availability, monitor, kubernetes, system, microservices, deployment, bash, logging, devops, access, new, git, automation, bitbucket, grafana, compliance, service, jenkins, network, monitoring, containers, pipeline, incident, prometheus, scalability","reliability, system, technical, troubleshooting, incident, documentation",Unknown,Unknown,Unknown,"setup, automation, monitor, orchestration, pipeline, deployment, monitoring, docker, infrastructure"
843,6,"python, load, load balancing, fault tolerance, security, shell scripting, performance, configuration, infrastructure as code, github, load testing, docker, infrastructure, high availability, cloud infrastructure, kubernetes, system, firewall, site reliability, aws, microservices, continuous, devops, logging, deployment, azure, git, automation, grafana, high, service, jenkins, gitlab, performance tuning, build, cloud, version control, ssl, pipeline, containers, monitoring, incident, prometheus, terraform, scalability","communication skills, reliability, project, resilience, teamwork, analytical thinking, adaptability, system, technical, troubleshooting, flexibility, continuous, incident, attention to detail, documentation, communication","root cause analysis, resilience",Unknown,Senior,"automation, orchestration, deploy, pipeline, monitoring, deployment, integration, docker, infrastructure"
